,Immoweb ID,Property type,property sub-type,Price,Post code,Building condition,Kitchen type,Bedrooms,Furnished,Terrace surface,Tenement building,Number of frontages,Swimming pool,How many fireplaces?,Garden,Garden orientation,Garden surface,Terrace,Surface of the plot
4533,9409586,APARTMENT,GROUND_FLOOR,234465.0,3945,,Installed,2.0,No,16.0,No,4.0,,,,North West,42.0,,
4534,9612684,APARTMENT,GROUND_FLOOR,275000.0,2520,As new,Installed,2.0,No,12.0,No,4.0,No,,,,,,
4535,9634447,APARTMENT,GROUND_FLOOR,292688.0,3120,,USA hyper equipped,2.0,,18.0,No,4.0,,,,,,,
4536,9612685,APARTMENT,GROUND_FLOOR,299000.0,2520,As new,Installed,3.0,No,12.0,No,4.0,No,,,,,,
4537,9634448,APARTMENT,GROUND_FLOOR,311275.0,3120,,USA hyper equipped,2.0,,22.0,No,4.0,,,,,,,
4538,9464233,APARTMENT,GROUND_FLOOR,95000.0,6150,Good,Installed,1.0,,74.0,No,3.0,,,,,,,
4541,9544965,APARTMENT,GROUND_FLOOR,146900.0,3970,Good,Hyper equipped,2.0,No,37.0,No,3.0,,,,,,,
4542,9512774,APARTMENT,GROUND_FLOOR,165000.0,8400,Good,Installed,2.0,No,,No,,No,,Yes,South West,,,
4543,9366072,APARTMENT,GROUND_FLOOR,230000.0,3320,As new,,2.0,,12.0,No,,,,,,40.0,,
4544,9668117,APARTMENT,GROUND_FLOOR,279000.0,3583,Good,Installed,2.0,No,,No,3.0,No,,Yes,South East,,,
4545,9157678,APARTMENT,GROUND_FLOOR,320400.0,8460,As new,,2.0,No,50.0,No,2.0,No,,,,,,
4546,9722182,APARTMENT,GROUND_FLOOR,199000.0,9230,,,2.0,No,20.0,No,2.0,,,,,,,
4547,9722153,APARTMENT,GROUND_FLOOR,349500.0,9340,,,2.0,No,14.0,No,2.0,No,,,,100.0,,
4548,9678657,APARTMENT,GROUND_FLOOR,199000.0,2580,As new,,1.0,No,9.0,No,3.0,,,,,,,
4549,9525022,APARTMENT,GROUND_FLOOR,258000.0,2290,As new,Installed,2.0,No,10.0,No,4.0,No,,,,,,
4551,9678656,APARTMENT,GROUND_FLOOR,294000.0,2580,As new,,2.0,No,15.0,No,3.0,,,,,,,
4552,9551350,APARTMENT,GROUND_FLOOR,345000.0,8800,As new,Installed,2.0,Yes,29.0,No,2.0,,,,,,,
4553,9553597,APARTMENT,GROUND_FLOOR,395000.0,2520,,Hyper equipped,3.0,,,No,,,,,,,Yes,
4554,9719707,APARTMENT,GROUND_FLOOR,319000.0,2070,,,2.0,No,15.0,No,2.0,,,,,,,
4555,9625890,APARTMENT,GROUND_FLOOR,155000.0,3590,,Installed,1.0,,,No,,No,,,,,,
4556,9645383,APARTMENT,GROUND_FLOOR,155000.0,3800,To renovate,,2.0,,5.0,No,,,,,,,,
4557,9609775,APARTMENT,GROUND_FLOOR,160000.0,4500,Just renovated,Installed,1.0,No,,No,2.0,No,,,,,,
4558,9402053,APARTMENT,GROUND_FLOOR,179000.0,1030,Good,Installed,1.0,No,2.0,No,,,,,,,,
4559,9658276,APARTMENT,GROUND_FLOOR,230000.0,2200,As new,Installed,2.0,No,,No,3.0,No,,,,,,
4560,9551934,APARTMENT,GROUND_FLOOR,235000.0,2550,To be done up,Installed,1.0,,,No,2.0,,,,,,Yes,
4561,9547886,APARTMENT,GROUND_FLOOR,290413.0,3130,,USA hyper equipped,2.0,,18.0,No,4.0,,,,,,,
4562,9627708,APARTMENT,GROUND_FLOOR,305000.0,2200,As new,Hyper equipped,3.0,No,16.0,No,,,,,South West,152.0,,
4563,9024426,APARTMENT,GROUND_FLOOR,305000.0,8210,As new,Installed,2.0,No,7.0,No,2.0,No,,,,,,
4564,9535533,APARTMENT,GROUND_FLOOR,315000.0,3110,As new,USA hyper equipped,2.0,,27.0,No,,,,,,,,
4566,8966520,APARTMENT,GROUND_FLOOR,345000.0,2930,As new,USA hyper equipped,2.0,,26.0,No,2.0,,,,,152.0,,
4567,9598930,APARTMENT,GROUND_FLOOR,455000.0,3053,As new,Hyper equipped,3.0,Yes,,No,,No,,,,,,
4568,9724354,APARTMENT,GROUND_FLOOR,249000.0,1020,As new,Hyper equipped,2.0,No,,No,2.0,,1.0,,,,,
4569,9711128,APARTMENT,GROUND_FLOOR,370000.0,3300,As new,,3.0,,26.0,No,,,,,,27.0,,
4570,9715672,APARTMENT,GROUND_FLOOR,110000.0,7100,Good,,1.0,,,No,2.0,,,,,,,
4571,9620196,APARTMENT,GROUND_FLOOR,239000.0,9120,As new,Installed,2.0,No,9.0,No,,No,,,,,,
4572,9578485,APARTMENT,GROUND_FLOOR,269000.0,3290,,,2.0,No,16.0,No,,,,,,58.0,,
4573,9716341,APARTMENT,GROUND_FLOOR,315000.0,9290,,,2.0,No,15.0,No,3.0,,,,,,,
4574,9663352,APARTMENT,GROUND_FLOOR,170000.0,7011,As new,USA installed,2.0,No,31.0,No,3.0,,,,,,,
4575,9689833,APARTMENT,GROUND_FLOOR,179000.0,7033,Just renovated,Installed,2.0,No,,No,2.0,,,Yes,South,,,
4576,9608664,APARTMENT,GROUND_FLOOR,199000.0,1080,As new,Installed,1.0,No,,No,,,,,,,,
4577,9495298,APARTMENT,GROUND_FLOOR,219500.0,8000,Good,Installed,2.0,,,No,,,,,,,,
4578,9659511,APARTMENT,GROUND_FLOOR,235000.0,9310,Good,Installed,2.0,,,No,,,,,,,Yes,
4579,9657855,APARTMENT,GROUND_FLOOR,235000.0,9310,Good,Installed,2.0,,,No,,,,,,,Yes,
4580,9670461,APARTMENT,GROUND_FLOOR,269000.0,3800,As new,Installed,2.0,No,17.0,No,4.0,No,,,,,,
4581,9684330,APARTMENT,GROUND_FLOOR,269000.0,3980,Good,Installed,3.0,No,1.0,No,2.0,No,,,,1.0,,
4582,9710874,APARTMENT,GROUND_FLOOR,189000.0,2450,Good,,1.0,No,,No,2.0,,,,,,Yes,
4583,9135244,APARTMENT,GROUND_FLOOR,215700.0,3930,As new,Installed,1.0,No,,No,2.0,No,,,,40.0,,
4584,9629929,APARTMENT,GROUND_FLOOR,230500.0,9200,,Hyper equipped,1.0,,,No,2.0,No,,,,32.0,Yes,
4585,9617752,APARTMENT,GROUND_FLOOR,264500.0,2480,As new,Installed,2.0,No,23.0,No,3.0,No,,,East,220.0,,
4586,9583612,APARTMENT,GROUND_FLOOR,270000.0,2560,As new,Installed,2.0,No,9.0,No,4.0,No,,,,,,
4587,9716220,APARTMENT,GROUND_FLOOR,272500.0,2070,,Hyper equipped,2.0,No,,No,,,,,,,,
4588,9725200,APARTMENT,GROUND_FLOOR,275000.0,2600,To be done up,Installed,2.0,,,No,,,,Yes,East,,,
4589,9716431,APARTMENT,GROUND_FLOOR,282500.0,8540,Good,,2.0,No,9.0,No,2.0,No,,,,26.0,,
4590,9242379,APARTMENT,GROUND_FLOOR,165000.0,1020,Good,Installed,1.0,No,,No,3.0,,,,,,,
4591,9656944,APARTMENT,GROUND_FLOOR,190000.0,7033,As new,USA installed,1.0,No,30.0,No,2.0,No,,,,50.0,,
4592,9694008,APARTMENT,GROUND_FLOOR,200000.0,3500,As new,,2.0,No,16.0,No,2.0,No,,,South,30.0,,
4593,9599308,APARTMENT,GROUND_FLOOR,219000.0,9000,Good,USA hyper equipped,1.0,No,10.0,No,2.0,,,,,42.0,,
4594,9631148,APARTMENT,GROUND_FLOOR,235000.0,1090,Good,,2.0,No,,No,,No,,,,45.0,,
4595,9590617,APARTMENT,GROUND_FLOOR,250000.0,2900,To be done up,,2.0,Yes,30.0,No,2.0,No,,,,240.0,,
4596,9641338,APARTMENT,GROUND_FLOOR,255000.0,9470,As new,USA hyper equipped,2.0,No,27.0,No,3.0,No,,,,34.0,,
4597,8599485,APARTMENT,GROUND_FLOOR,310000.0,2390,Good,Hyper equipped,2.0,No,,No,2.0,,,,,,Yes,
4598,9470717,APARTMENT,GROUND_FLOOR,315000.0,3110,As new,,2.0,,10.0,No,3.0,,,,,115.0,,
4599,9670050,APARTMENT,GROUND_FLOOR,369000.0,2930,,Installed,2.0,,10.0,No,,No,,,East,60.0,,
4600,9722216,APARTMENT,GROUND_FLOOR,311500.0,9120,,,2.0,No,26.0,No,2.0,No,,,,,,
4601,9507292,APARTMENT,GROUND_FLOOR,255125.0,9120,,Hyper equipped,1.0,,,No,,,,,,148.0,,
4602,9639341,APARTMENT,GROUND_FLOOR,295000.0,9140,,Hyper equipped,3.0,,10.0,No,,No,,,,90.0,,
4603,8863799,APARTMENT,GROUND_FLOOR,299900.0,2270,As new,,3.0,No,18.0,No,,,,,,,,
4604,9601257,APARTMENT,GROUND_FLOOR,145000.0,7000,Just renovated,Installed,2.0,,10.0,No,3.0,,,,,200.0,,
4605,9634643,APARTMENT,GROUND_FLOOR,160000.0,9700,Good,,2.0,,,No,,,,,,,,
4606,9610924,APARTMENT,GROUND_FLOOR,179000.0,7181,Good,,2.0,,7.0,No,,,,,,,,
4607,8737020,APARTMENT,GROUND_FLOOR,189000.0,8900,,,2.0,,,No,,,,,,,Yes,
4608,9579400,APARTMENT,GROUND_FLOOR,195000.0,3700,,,2.0,,,No,,No,,,,,,
4609,9413741,APARTMENT,GROUND_FLOOR,199000.0,2610,Good,USA installed,2.0,,32.0,No,2.0,,,,,32.0,,
4610,9313924,APARTMENT,GROUND_FLOOR,210000.0,1070,Good,,1.0,,22.0,No,2.0,,,,,,,
4612,9415602,APARTMENT,GROUND_FLOOR,253000.0,3320,As new,,2.0,,,No,,,,,,,Yes,
4613,9664787,APARTMENT,GROUND_FLOOR,799000.0,1200,Good,Installed,4.0,,25.0,No,,No,,,,,,
4614,9710562,APARTMENT,GROUND_FLOOR,149000.0,3700,,Installed,2.0,No,9.0,No,2.0,No,,,,,,
4615,9175507,APARTMENT,GROUND_FLOOR,239000.0,9280,,,2.0,No,,No,2.0,,,,,38.0,Yes,
4616,9512817,APARTMENT,GROUND_FLOOR,245000.0,5170,,,2.0,No,,No,4.0,,,,,,,
4617,9586556,APARTMENT,GROUND_FLOOR,275000.0,2560,As new,Installed,2.0,No,15.0,No,4.0,No,,,,,,
4618,9627955,APARTMENT,GROUND_FLOOR,312384.0,1702,,,2.0,No,30.0,No,4.0,No,,,,66.0,,
4619,9617751,APARTMENT,GROUND_FLOOR,319500.0,2480,As new,Installed,3.0,No,33.0,No,3.0,No,,,East,245.0,,
4620,9702025,APARTMENT,GROUND_FLOOR,325000.0,8200,As new,Installed,3.0,No,,No,3.0,No,,,South,170.0,,
4621,9627949,APARTMENT,GROUND_FLOOR,334375.0,1702,,,2.0,No,21.0,No,4.0,No,,,,78.0,,
4622,9643551,APARTMENT,GROUND_FLOOR,416997.0,1970,As new,Hyper equipped,2.0,,41.0,No,,,,,,,,
4623,9719441,APARTMENT,GROUND_FLOOR,190000.0,9140,,,1.0,No,8.0,No,2.0,No,,,,20.0,,
4624,9719449,APARTMENT,GROUND_FLOOR,225000.0,9140,,,2.0,No,8.0,No,2.0,No,,,,28.0,,
4625,9723766,APARTMENT,GROUND_FLOOR,415000.0,9290,,,3.0,No,18.0,No,4.0,,,,,,,
4626,9276425,APARTMENT,GROUND_FLOOR,120000.0,2140,,,1.0,No,,No,2.0,,,,,,,
4627,9611272,APARTMENT,GROUND_FLOOR,145000.0,1300,To be done up,,1.0,,,No,,,,,,,,
4628,9614947,APARTMENT,GROUND_FLOOR,147000.0,1070,,Installed,1.0,,,No,2.0,,,,,,,
4630,9437459,APARTMENT,GROUND_FLOOR,222500.0,8620,Good,Installed,1.0,,,No,,,,,,,Yes,
4631,9639342,APARTMENT,GROUND_FLOOR,229000.0,9140,,Hyper equipped,2.0,,10.0,No,,No,,,,55.0,,
4632,9153020,APARTMENT,GROUND_FLOOR,294900.0,1480,As new,Hyper equipped,2.0,No,70.0,No,3.0,,,,,25.0,,
4633,9714925,APARTMENT,GROUND_FLOOR,235000.0,5500,As new,Hyper equipped,2.0,,,No,,,,,,,Yes,
4634,9714913,APARTMENT,GROUND_FLOOR,235000.0,5500,As new,Hyper equipped,2.0,,,No,,,,,,,Yes,
4635,9714910,APARTMENT,GROUND_FLOOR,235000.0,5500,As new,Hyper equipped,1.0,,,No,2.0,,,,,,Yes,
4636,9714899,APARTMENT,GROUND_FLOOR,235000.0,5500,As new,Hyper equipped,2.0,,,No,3.0,,,,,,Yes,
4637,9561941,APARTMENT,GROUND_FLOOR,249000.0,2150,As new,,2.0,,,No,,,,,,,,
4638,9581075,APARTMENT,GROUND_FLOOR,259000.0,9150,As new,,2.0,,,No,,,,,,,Yes,
4639,9683305,APARTMENT,GROUND_FLOOR,295000.0,9000,As new,,3.0,,,No,,,,,,,,
4640,9696157,APARTMENT,GROUND_FLOOR,315000.0,2070,As new,,2.0,,,No,,No,,Yes,West,,Yes,
4641,9718983,APARTMENT,GROUND_FLOOR,267000.0,2100,,,2.0,No,,No,3.0,,,,,,Yes,
4642,9303710,APARTMENT,GROUND_FLOOR,227000.0,8800,,Installed,1.0,No,,No,2.0,,,,,60.0,,
4643,9640995,APARTMENT,GROUND_FLOOR,235000.0,2560,As new,Installed,2.0,No,8.0,No,4.0,No,,,,,,
4644,9303713,APARTMENT,GROUND_FLOOR,252500.0,8800,,Installed,2.0,No,,No,2.0,,,,,59.0,,
4645,9613700,APARTMENT,GROUND_FLOOR,328000.0,2980,As new,Installed,2.0,No,21.0,No,2.0,No,,,,,,
4646,9687182,APARTMENT,GROUND_FLOOR,350000.0,1770,,Installed,2.0,No,17.0,No,,,,,South East,50.0,,
4647,9530970,APARTMENT,GROUND_FLOOR,370941.0,3550,As new,Hyper equipped,2.0,No,53.0,No,4.0,No,,Yes,South East,,,
4648,9551298,APARTMENT,GROUND_FLOOR,379500.0,8800,As new,,2.0,,41.0,No,2.0,,,,,,,
4649,9308768,APARTMENT,GROUND_FLOOR,399000.0,3900,,Installed,2.0,No,84.0,No,,No,,,,,,
4650,8740333,APARTMENT,GROUND_FLOOR,399000.0,3900,,Installed,2.0,No,84.0,No,,No,,,,,,
4651,9719584,APARTMENT,GROUND_FLOOR,315000.0,9120,,,3.0,No,17.0,No,2.0,No,,,,20.0,,
4652,9723763,APARTMENT,GROUND_FLOOR,475000.0,9290,,,2.0,No,21.0,No,3.0,,,,,72.0,,
4653,9709873,APARTMENT,GROUND_FLOOR,229000.0,1030,Good,Installed,1.0,No,,No,,,,,,67.0,,
4654,9553980,APARTMENT,GROUND_FLOOR,175000.0,7160,,,,,,No,,,,,,,,
4655,9683768,APARTMENT,GROUND_FLOOR,180000.0,8430,,,,,,No,,,,,,,,
4656,9064618,APARTMENT,GROUND_FLOOR,196341.0,8970,,,,,,No,,,,,,,,
4657,9592171,APARTMENT,GROUND_FLOOR,234000.0,6740,,,,,,No,,,,,,,,
4658,9551956,APARTMENT,GROUND_FLOOR,250000.0,2340,,,,,,No,,,,,,,,
4659,9575926,APARTMENT,GROUND_FLOOR,255000.0,1930,,,,,,No,,,,,,,,
4660,9713104,APARTMENT,GROUND_FLOOR,163350.0,6043,As new,,2.0,No,,No,3.0,,,,,,,
4661,9257056,APARTMENT,GROUND_FLOOR,115000.0,7340,Good,USA installed,2.0,,,No,3.0,,,,,,Yes,
4662,9431956,APARTMENT,GROUND_FLOOR,140000.0,6141,,Installed,2.0,,25.0,No,4.0,,,,,,,
4663,9397492,APARTMENT,GROUND_FLOOR,225000.0,1083,As new,Installed,1.0,No,,No,,,,,,,,
4664,9559014,APARTMENT,GROUND_FLOOR,230000.0,8660,,Installed,2.0,No,,No,,,,,,,,
4665,9064179,APARTMENT,GROUND_FLOOR,249000.0,8560,,,4.0,No,,No,,,,,,215.0,,
4666,9595704,APARTMENT,GROUND_FLOOR,249500.0,2850,,Installed,4.0,No,,No,2.0,,,,,90.0,Yes,
4667,9437458,APARTMENT,GROUND_FLOOR,649000.0,8620,Good,Hyper equipped,3.0,,,No,,No,,,,,Yes,
4668,9387468,APARTMENT,GROUND_FLOOR,950000.0,8670,As new,Hyper equipped,3.0,No,,No,,No,,,,,Yes,
4669,9294845,APARTMENT,GROUND_FLOOR,1390000.0,8300,Just renovated,Installed,3.0,No,15.0,No,2.0,,,,,,,
4670,9608991,APARTMENT,GROUND_FLOOR,235000.0,2610,,Installed,1.0,No,12.0,No,2.0,,,,,,,
4672,9680307,APARTMENT,GROUND_FLOOR,149000.0,4620,Good,Installed,1.0,,,No,2.0,,,,,,,
4673,9637843,APARTMENT,GROUND_FLOOR,125000.0,3800,,Installed,2.0,,,No,,No,,,,,,
4674,9636696,APARTMENT,GROUND_FLOOR,159000.0,1070,Good,,1.0,No,,No,,No,1.0,,,,,
4675,9360639,APARTMENT,GROUND_FLOOR,295000.0,1420,Good,Semi equipped,3.0,No,,No,4.0,,,,,,Yes,
4676,9607528,APARTMENT,GROUND_FLOOR,329500.0,2050,,,2.0,,,No,,,,,South,60.0,,
4677,8789672,APARTMENT,GROUND_FLOOR,136700.0,4800,As new,,1.0,,,No,2.0,,,,,,Yes,
4678,8789673,APARTMENT,GROUND_FLOOR,218700.0,4800,As new,,2.0,,,No,2.0,,,,,,Yes,
4679,9378772,APARTMENT,GROUND_FLOOR,255000.0,3740,,Installed,2.0,No,20.0,No,3.0,No,,,South East,88.0,,
4680,9723769,APARTMENT,GROUND_FLOOR,385000.0,9290,,,3.0,No,12.0,No,4.0,,,,,,,
4681,9721919,APARTMENT,GROUND_FLOOR,210000.0,2610,,,2.0,No,6.0,No,2.0,,,,,60.0,,
4682,9614948,APARTMENT,GROUND_FLOOR,147000.0,1070,,,1.0,,,No,2.0,,,,,,,
4683,9234810,APARTMENT,GROUND_FLOOR,150000.0,3960,,,2.0,,,No,2.0,,,,,,,
4684,9276544,APARTMENT,GROUND_FLOOR,150000.0,4577,Good,Installed,1.0,No,,No,4.0,No,,,,,,
4685,9595276,APARTMENT,GROUND_FLOOR,280000.0,8660,,,2.0,No,,No,,,,,,,,
4686,9368998,APARTMENT,GROUND_FLOOR,320000.0,3630,,,3.0,No,,No,,,,,,,,
4687,9707125,APARTMENT,GROUND_FLOOR,315000.0,2018,Good,,3.0,No,12.0,No,,No,,,,,,
4688,9175509,APARTMENT,GROUND_FLOOR,239000.0,9280,,,2.0,No,,No,2.0,,,,,36.0,Yes,
4689,9635357,APARTMENT,GROUND_FLOOR,329000.0,3140,As new,Hyper equipped,2.0,,,No,4.0,,,,,,,
4690,9708270,APARTMENT,GROUND_FLOOR,145000.0,2440,As new,,1.0,,,No,3.0,,,,,,,
4691,9064178,APARTMENT,GROUND_FLOOR,149000.0,8560,,,2.0,No,,No,,,,,,,,
4692,8781174,APARTMENT,GROUND_FLOOR,239560.0,3140,As new,,2.0,No,11.0,No,,,,,,,,
4693,9704314,APARTMENT,GROUND_FLOOR,249000.0,2000,,USA semi equipped,1.0,,,No,2.0,,,,,25.0,,
4694,9555608,APARTMENT,GROUND_FLOOR,249000.0,8500,,Hyper equipped,2.0,No,90.0,No,2.0,No,,,,95.0,,
4695,9564677,APARTMENT,GROUND_FLOOR,250000.0,2018,To be done up,,2.0,No,28.0,No,,,,Yes,South West,,,
4696,9427097,APARTMENT,GROUND_FLOOR,264000.0,2980,,,2.0,,,No,3.0,,,,,,Yes,
4697,9669992,APARTMENT,GROUND_FLOOR,287000.0,2870,,Installed,2.0,,14.0,No,,No,,,,18.0,,
4698,9702083,APARTMENT,GROUND_FLOOR,299000.0,1190,Just renovated,Hyper equipped,2.0,No,15.0,No,2.0,No,,,South East,20.0,,
4699,9584296,APARTMENT,GROUND_FLOOR,310000.0,2990,Just renovated,,2.0,No,1.0,No,,,,,,60.0,,
4700,9199195,APARTMENT,GROUND_FLOOR,259000.0,2400,As new,,2.0,,,No,,,,,,73.0,Yes,
4701,9700583,APARTMENT,GROUND_FLOOR,299000.0,2650,,,2.0,,,No,,,,,,,Yes,
4702,9632141,APARTMENT,GROUND_FLOOR,323750.0,3500,As new,,2.0,,18.0,No,3.0,,,,,162.0,,
4703,9726262,APARTMENT,GROUND_FLOOR,235000.0,1170,,,1.0,,,No,2.0,,,,,120.0,Yes,
4704,9590161,APARTMENT,GROUND_FLOOR,167000.0,7600,Just renovated,,2.0,No,,No,2.0,,,,,,,
4705,9363599,APARTMENT,GROUND_FLOOR,195000.0,1070,Good,Hyper equipped,2.0,,,No,2.0,,,,,,Yes,
4706,9571447,APARTMENT,GROUND_FLOOR,251350.0,3740,,Installed,1.0,No,20.0,No,4.0,No,,,South East,125.0,,
4707,9571445,APARTMENT,GROUND_FLOOR,261375.0,3740,,Installed,2.0,No,22.0,No,4.0,No,,,South East,130.0,,
4708,9612702,APARTMENT,GROUND_FLOOR,274000.0,2500,As new,,1.0,,,No,,,,Yes,North East,,,
4709,9550774,APARTMENT,GROUND_FLOOR,315000.0,1170,As new,,2.0,No,40.0,No,,,,,,,,
4710,8909914,APARTMENT,GROUND_FLOOR,445000.0,8300,As new,Installed,1.0,,,No,,,,,,,,
4711,9706274,APARTMENT,GROUND_FLOOR,225000.0,3945,As new,Installed,2.0,No,,No,,No,,,,,,
4712,9723309,APARTMENT,GROUND_FLOOR,299000.0,2018,,,2.0,,,No,,No,,,,,,
4713,9677125,APARTMENT,GROUND_FLOOR,374500.0,9000,As new,Hyper equipped,3.0,,40.0,No,,No,,,,,,
4714,9677126,APARTMENT,GROUND_FLOOR,377000.0,9000,As new,Hyper equipped,3.0,,33.0,No,,No,,,,,,
4715,9045985,APARTMENT,GROUND_FLOOR,524521.0,9700,As new,Installed,3.0,,21.0,No,,,,,,,,
4716,9545061,APARTMENT,GROUND_FLOOR,225000.0,2880,,Hyper equipped,1.0,No,,No,2.0,No,,,,115.0,Yes,
4717,9545062,APARTMENT,GROUND_FLOOR,245000.0,2880,,Hyper equipped,1.0,No,,No,2.0,No,,,,143.0,Yes,
4718,9510863,APARTMENT,GROUND_FLOOR,288000.0,2870,,Installed,2.0,,16.0,No,,No,,,,27.0,,
4719,9545063,APARTMENT,GROUND_FLOOR,350000.0,2880,,Hyper equipped,2.0,No,,No,2.0,No,,,,126.0,Yes,
4720,9564953,APARTMENT,GROUND_FLOOR,267500.0,3500,,,2.0,No,27.0,No,2.0,,,,,43.0,,
4721,9678881,APARTMENT,GROUND_FLOOR,267575.0,2560,Good,,2.0,No,12.0,No,3.0,,,,,,,
4722,9632144,APARTMENT,GROUND_FLOOR,272700.0,3500,,,2.0,No,43.0,No,2.0,,,,,43.0,,
4723,9722811,APARTMENT,GROUND_FLOOR,195000.0,1060,,Installed,1.0,No,,No,3.0,No,,,,,,
4724,9380731,APARTMENT,GROUND_FLOOR,125000.0,3800,To renovate,,1.0,No,,No,,No,,,,,,
4725,9594496,APARTMENT,GROUND_FLOOR,165000.0,1081,To be done up,,2.0,,13.0,No,2.0,,,,,,,
4726,9334294,APARTMENT,GROUND_FLOOR,274500.0,3110,As new,,2.0,,,No,,,,,,,Yes,
4727,9632189,APARTMENT,GROUND_FLOOR,290000.0,1930,As new,,1.0,,45.0,No,,,,,,,,
4728,9632188,APARTMENT,GROUND_FLOOR,350000.0,1930,As new,,2.0,,50.0,No,,,,,,,,
4729,8373847,APARTMENT,GROUND_FLOOR,249000.0,2880,,Hyper equipped,1.0,,,No,2.0,,,,,51.0,,
4730,9601587,APARTMENT,GROUND_FLOOR,175000.0,8780,As new,Installed,2.0,No,10.0,No,3.0,No,,,,,,
4731,9519595,APARTMENT,GROUND_FLOOR,220000.0,3545,Good,,2.0,,,No,,,,,,,,
4732,9700930,APARTMENT,GROUND_FLOOR,310000.0,2800,,,1.0,,,No,,,,,,,,
4733,9651741,APARTMENT,GROUND_FLOOR,216486.0,8792,,,2.0,No,15.0,No,2.0,,,,,207.0,,
4734,9085977,APARTMENT,GROUND_FLOOR,284900.0,3200,As new,Installed,2.0,No,,No,,No,,,,,,
4735,9049634,APARTMENT,GROUND_FLOOR,219000.0,2880,As new,Hyper equipped,2.0,,5.0,No,2.0,,,,,,,
4736,9555209,APARTMENT,GROUND_FLOOR,246340.0,9100,As new,,1.0,,4.0,No,,,,,,3631.0,,
4737,9674072,APARTMENT,GROUND_FLOOR,350500.0,1970,As new,,2.0,,,No,,,,,,,Yes,
4738,9281624,APARTMENT,GROUND_FLOOR,185500.0,8800,As new,,1.0,,23.0,No,2.0,,,,,,,
4739,8965987,APARTMENT,GROUND_FLOOR,257500.0,2320,Good,Hyper equipped,2.0,No,8.0,No,2.0,No,,,,,,
4740,8966014,APARTMENT,GROUND_FLOOR,275000.0,2320,Good,Hyper equipped,2.0,No,10.0,No,2.0,No,,,,,,
4741,8965988,APARTMENT,GROUND_FLOOR,285000.0,2320,Good,Hyper equipped,2.0,No,7.0,No,2.0,No,,,,,,
4742,8966017,APARTMENT,GROUND_FLOOR,295000.0,2320,Good,Hyper equipped,2.0,No,12.0,No,2.0,No,,,,,,
4743,8966016,APARTMENT,GROUND_FLOOR,327500.0,2320,Good,Hyper equipped,2.0,No,8.0,No,2.0,No,,,,,,
4744,9677127,APARTMENT,GROUND_FLOOR,384500.0,9000,As new,Hyper equipped,3.0,,31.0,No,,No,,,,,,
4745,9657796,APARTMENT,GROUND_FLOOR,15000.0,9550,,,,,,No,,,,,,,,
4746,9243578,APARTMENT,GROUND_FLOOR,203800.0,1800,,,,,,No,,,,,,,,
4747,9194666,APARTMENT,GROUND_FLOOR,219000.0,9940,,,,,,No,,,,,,,,
4748,9692001,APARTMENT,GROUND_FLOOR,222545.0,3545,,,,,,No,,,,,,,,
4749,9475352,APARTMENT,GROUND_FLOOR,224250.0,9280,,,,,,No,,,,,,,,
4750,9415727,APARTMENT,GROUND_FLOOR,289000.0,9255,,,,,,No,,,,,,,,
4751,9575954,APARTMENT,GROUND_FLOOR,295000.0,2230,,,,,,No,,,,,,,,
4752,9553261,APARTMENT,GROUND_FLOOR,498000.0,9920,,,,,,No,,,,,,,,
4753,9625590,APARTMENT,GROUND_FLOOR,246000.0,9200,,,2.0,,16.0,No,,,,,,27.0,,
4754,9545056,APARTMENT,GROUND_FLOOR,372000.0,2870,,Hyper equipped,2.0,No,15.0,No,2.0,,,,,27.0,,
4755,9514654,APARTMENT,GROUND_FLOOR,99000.0,6000,Good,Semi equipped,2.0,No,,No,,No,,,,,,
4756,9668706,APARTMENT,GROUND_FLOOR,280000.0,7000,,,2.0,,,No,,,,,,,,
4757,9334293,APARTMENT,GROUND_FLOOR,285500.0,3110,As new,,2.0,,,No,,,,,,,Yes,
4758,9696904,APARTMENT,GROUND_FLOOR,289000.0,2610,,,,No,22.0,No,,,,,,100.0,,
4759,9712021,APARTMENT,GROUND_FLOOR,150000.0,7333,,,3.0,,,No,,,,,,,,
4760,9645610,APARTMENT,GROUND_FLOOR,185000.0,5580,As new,Hyper equipped,2.0,,,No,2.0,,,,,,,
4761,9646023,APARTMENT,GROUND_FLOOR,215000.0,8553,,,2.0,,,No,,,,,,,,
4762,9133309,APARTMENT,GROUND_FLOOR,231086.0,3630,,,2.0,No,,No,,,,,,,,
4763,9281725,APARTMENT,GROUND_FLOOR,310500.0,8800,As new,,2.0,,23.0,No,2.0,,,,,,,
4764,9676551,APARTMENT,GROUND_FLOOR,115000.0,6150,Good,Installed,1.0,No,1.0,No,2.0,No,,,,,,
4765,9353404,APARTMENT,GROUND_FLOOR,252000.0,2590,,Hyper equipped,2.0,,29.0,No,,No,,,South,294.0,,
4766,9353411,APARTMENT,GROUND_FLOOR,260000.0,2590,,Hyper equipped,2.0,,24.0,No,,No,,,South,183.0,,
4767,8845336,APARTMENT,GROUND_FLOOR,294900.0,1430,,Hyper equipped,2.0,No,40.0,No,3.0,,,,,,,
4768,9089395,APARTMENT,GROUND_FLOOR,625000.0,3000,As new,Installed,3.0,,6.0,No,4.0,,,,South West,20.0,,
